100000 	 239.411411 
100000 	 125.364244 
100000 	 232.120428 
100000 	 243.528369 
100000 	 226.471687 
100000 	 226.893537 
100000 	 226.693367 
100000 	 143.199537 
100000 	 228.315900 
100000 	 125.696760 
300000 	 591.509137 
300000 	 591.918620 
300000 	 411.425355 
300000 	 591.639471 
300000 	 604.478357 
300000 	 591.486762 
300000 	 368.985248 
300000 	 411.192539 
300000 	 361.508960 
300000 	 411.185069 
500000 	 707.624191 
500000 	 902.540231 
500000 	 632.100968 
500000 	 877.135522 
500000 	 895.808065 
500000 	 722.874203 
500000 	 868.392944 
500000 	 646.135636 
500000 	 872.465490 
500000 	 705.626623 
700000 	 1131.129462 
700000 	 1133.099683 
700000 	 1084.399613 
700000 	 1023.635314 
700000 	 874.140906 
700000 	 1111.378060 
700000 	 992.307801 
700000 	 1108.850240 
700000 	 912.145037 
700000 	 1101.755209 
900000 	 1154.336486 
900000 	 1266.629072 
900000 	 2551.345367 
900000 	 1209.217693 
900000 	 1265.642529 
900000 	 2547.087756 
900000 	 1263.162545 
900000 	 2530.067749 
900000 	 624.122067 
900000 	 847.877571 
1100000 	 1448.410155 
1100000 	 2608.997809 
1100000 	 1444.601849 
1100000 	 2614.722711 
1100000 	 2573.757098 
1100000 	 2598.623224 
1100000 	 1446.658520 
1100000 	 2603.604171 
1100000 	 2601.042575 
1100000 	 2609.003572 
1300000 	 1522.191943 
1300000 	 2647.562270 
1300000 	 1528.929054 
1300000 	 1522.508783 
1300000 	 1519.826872 
1300000 	 1521.920645 
1300000 	 1525.085696 
1300000 	 2634.059722 
1300000 	 2626.943715 
1300000 	 1514.897547 
1500000 	 1640.493672 
1500000 	 1642.329178 
1500000 	 1638.668989 
1500000 	 2672.574150 
1500000 	 2658.249808 
1500000 	 2662.418304 
1500000 	 2649.868291 
1500000 	 1638.456002 
1500000 	 1642.605713 
1500000 	 1639.165524 
1700000 	 1740.382737 
1700000 	 2687.940721 
1700000 	 1737.501444 
1700000 	 1738.615103 
1700000 	 2665.196630 
1700000 	 2684.873899 
1700000 	 1740.798285 
1700000 	 2684.412854 
1700000 	 1737.937845 
1700000 	 2694.886812 
1900000 	 1760.816753 
1900000 	 2458.776682 
1900000 	 2475.455736 
1900000 	 1721.717766 
1900000 	 1718.336856 
1900000 	 1732.610442 
1900000 	 1719.311935 
1900000 	 1677.012364 
1900000 	 2509.801190 
1900000 	 2496.391499 
2100000 	 2525.765679 
2100000 	 2553.995440 
2100000 	 2503.569462 
2100000 	 2540.435326 
2100000 	 2539.258174 
2100000 	 2512.187391 
2100000 	 2526.337108 
2100000 	 2535.261664 
2100000 	 2497.779414 
2100000 	 2508.567386 
2300000 	 2550.400944 
2300000 	 2530.211202 
2300000 	 2560.920130 
2300000 	 2556.825927 
2300000 	 2529.127380 
2300000 	 2595.643619 
2300000 	 2554.692944 
2300000 	 2574.737854 
2300000 	 2550.779788 
2300000 	 2554.390458 
2500000 	 2592.123975 
2500000 	 2573.482581 
2500000 	 2570.512886 
2500000 	 2536.465284 
2500000 	 2566.372587 
2500000 	 2579.173327 
2500000 	 2573.313217 
2500000 	 2578.330228 
2500000 	 2584.549544 
2500000 	 2581.145749 
2700000 	 2585.843463 
2700000 	 2633.798871 
2700000 	 2598.986644 
2700000 	 2598.160889 
2700000 	 2600.650560 
2700000 	 2554.765705 
2700000 	 2616.175666 
2700000 	 2591.245195 
2700000 	 2566.375613 
2700000 	 2591.807514 
2900000 	 2595.650704 
2900000 	 2579.200342 
2900000 	 2614.616354 
2900000 	 2589.695666 
2900000 	 2593.219970 
2900000 	 2637.476267 
2900000 	 2619.819911 
2900000 	 2620.385806 
2900000 	 2646.498801 
2900000 	 2634.515881 
3100000 	 2624.150476 
3100000 	 2649.401624 
3100000 	 2648.146787 
3100000 	 2610.653182 
3100000 	 2639.077121 
3100000 	 2632.246853 
3100000 	 2635.961738 
3100000 	 2637.695205 
3100000 	 2630.264637 
3100000 	 2633.149948 
3300000 	 2627.163959 
3300000 	 2641.803298 
3300000 	 2645.557069 
3300000 	 2639.759843 
3300000 	 2655.684323 
3300000 	 2659.949260 
3300000 	 2648.207912 
3300000 	 2614.716935 
3300000 	 2659.642887 
3300000 	 2637.009882 
3500000 	 2657.407260 
3500000 	 2078.284233 
3500000 	 2690.103832 
3500000 	 2675.240256 
3500000 	 2694.731054 
3500000 	 2675.791396 
3500000 	 2679.295872 
3500000 	 2667.626153 
3500000 	 2667.822304 
3500000 	 2667.560380 
3700000 	 2674.408685 
3700000 	 2691.167479 
3700000 	 2696.340758 
3700000 	 2680.942104 
3700000 	 2693.781291 
3700000 	 2709.637290 
3700000 	 2685.088584 
3700000 	 2683.760179 
3700000 	 2659.351256 
3700000 	 2687.774393 
3900000 	 2698.007270 
3900000 	 2734.003898 
3900000 	 2705.419204 
3900000 	 2741.906133 
3900000 	 2722.345347 
3900000 	 2710.084823 
3900000 	 2720.610467 
3900000 	 2713.170137 
3900000 	 2715.462407 
3900000 	 2724.261732 
