5	5	10000000	4096	1525.88	0.561511	2717.45
5	5	20000000	4096	3051.76	1.09377	2790.13
5	5	30000000	4096	4577.64	1.61911	2827.26
5	5	40000000	4096	6103.52	2.22484	2743.36
5	5	50000000	4096	7629.39	2.82125	2704.26
5	5	60000000	4096	9155.27	3.47558	2634.17
5	5	70000000	4096	10681.2	4.09826	2606.27
5	5	80000000	4096	12207	4.7695	2559.4
5	5	90000000	4096	13732.9	5.02546	2732.67
5	5	100000000	4096	15258.8	5.58281	2733.18
5	5	110000000	4096	16784.7	6.19621	2708.86
5	5	120000000	4096	18310.5	7.1047	2577.24
5	5	130000000	4096	19836.4	7.74881	2559.93
5	5	140000000	4096	21362.3	8.32194	2566.99
5	5	150000000	4096	22888.2	8.5495	2677.14
5	5	160000000	4096	24414.1	9.28068	2630.63
5	5	170000000	4096	25939.9	9.71308	2670.62
5	5	180000000	4096	27465.8	9.92315	2767.85
5	5	190000000	4096	28991.7	10.783	2688.66
5	5	200000000	4096	30517.6	12.5329	2435
5	5	210000000	4096	32043.5	12.3789	2588.55
5	5	220000000	4096	33569.3	12.4726	2691.45
5	5	230000000	4096	35095.2	13.1597	2666.88
5	5	240000000	4096	36621.1	15.6266	2343.51
5	5	250000000	4096	38147	14.136	2698.58
5	5	260000000	4096	39672.9	14.5429	2727.98
5	5	270000000	4096	41198.7	14.6216	2817.67
5	5	280000000	4096	42724.6	15.4175	2771.18
5	5	290000000	4096	44250.5	16.0657	2754.34
5	5	300000000	4096	45776.4	16.6243	2753.58
5	5	310000000	4096	47302.2	16.703	2831.97
5	5	320000000	4096	48828.1	17.5386	2784.03
5	5	330000000	4096	50354	18.3061	2750.67
5	5	340000000	4096	51879.9	18.6149	2787
5	5	350000000	4096	53405.8	19.1914	2782.8
5	5	360000000	4096	54931.6	20.0371	2741.5
5	5	370000000	4096	56457.5	20.4582	2759.65
5	5	380000000	4096	57983.4	21.6656	2676.28
5	5	390000000	4096	59509.3	22.0055	2704.29
5	5	400000000	4096	61035.2	22.5041	2712.18
5	5	410000000	4096	62561	22.4395	2787.98
5	5	420000000	4096	64086.9	23.7587	2697.41
5	5	430000000	4096	65612.8	24.5587	2671.67
5	5	440000000	4096	67138.7	24.4237	2748.92
5	5	450000000	4096	68664.6	24.8795	2759.88
5	5	460000000	4096	70190.4	25.2041	2784.89
5	5	470000000	4096	71716.3	25.9244	2766.36
5	5	480000000	4096	73242.2	26.9273	2720
5	5	490000000	4096	74768.1	27.0321	2765.9
5	5	500000000	4096	76293.9	27.9791	2726.82
