100000 	 128.284756 
100000 	 259.480064 
100000 	 130.482974 
100000 	 208.869550 
100000 	 130.179548 
100000 	 224.262367 
100000 	 87.268763 
100000 	 223.725639 
100000 	 213.660604 
100000 	 231.101508 
300000 	 246.302263 
300000 	 357.569853 
300000 	 486.083185 
300000 	 357.214185 
300000 	 494.927865 
300000 	 357.515100 
300000 	 357.518737 
300000 	 357.303614 
300000 	 522.344031 
300000 	 495.471108 
500000 	 554.197109 
500000 	 679.046070 
500000 	 554.182159 
500000 	 640.873459 
500000 	 554.740834 
500000 	 711.348882 
500000 	 791.641994 
500000 	 640.185397 
500000 	 679.313198 
500000 	 554.970058 
700000 	 717.692196 
700000 	 708.464953 
700000 	 769.419568 
700000 	 798.735485 
700000 	 882.368631 
700000 	 769.785654 
700000 	 594.717481 
700000 	 769.860584 
700000 	 829.605422 
700000 	 717.232155 
900000 	 637.123582 
900000 	 742.130528 
900000 	 1277.204807 
900000 	 637.847161 
900000 	 637.035243 
900000 	 1250.264761 
900000 	 637.749460 
900000 	 1276.892205 
900000 	 637.823473 
900000 	 637.511444 
1100000 	 934.592647 
1100000 	 934.340833 
1100000 	 933.522673 
1100000 	 932.943761 
1100000 	 934.765826 
1100000 	 1301.982372 
1100000 	 1302.342807 
1100000 	 935.424143 
1100000 	 1427.026376 
1100000 	 934.613675 
1300000 	 969.739837 
1300000 	 1321.571607 
1300000 	 970.054041 
1300000 	 1317.532704 
1300000 	 1542.076680 
1300000 	 969.562978 
1300000 	 969.785651 
1300000 	 969.629789 
1300000 	 1319.831642 
1300000 	 968.633715 
1500000 	 1638.487060 
1500000 	 1043.065184 
1500000 	 1333.294575 
1500000 	 1067.184945 
1500000 	 1042.638932 
1500000 	 1093.247918 
1500000 	 1019.649250 
1500000 	 1042.886497 
1500000 	 1635.590327 
1500000 	 1019.206077 
1700000 	 1061.250860 
1700000 	 1060.799549 
1700000 	 1344.437286 
1700000 	 1061.526835 
1700000 	 1106.711721 
1700000 	 1129.182609 
1700000 	 1131.768201 
1700000 	 1062.223839 
1700000 	 1183.845720 
1700000 	 1344.360845 
1900000 	 1591.971669 
1900000 	 1357.834451 
1900000 	 1214.729704 
1900000 	 1365.050436 
1900000 	 1741.972746 
1900000 	 1140.546493 
1900000 	 1360.934085 
1900000 	 1364.269865 
1900000 	 1363.890051 
1900000 	 1364.316638 
2100000 	 1451.764519 
2100000 	 1391.136453 
2100000 	 1390.523613 
2100000 	 1388.622527 
2100000 	 1452.178865 
2100000 	 1385.007696 
2100000 	 1447.848900 
2100000 	 1388.987909 
2100000 	 1488.791230 
2100000 	 1209.196657 
2300000 	 1484.999728 
2300000 	 1394.454223 
2300000 	 1394.027304 
2300000 	 1423.613515 
2300000 	 1396.567655 
2300000 	 1397.396786 
2300000 	 1402.202227 
2300000 	 1454.005351 
2300000 	 1396.293813 
2300000 	 1394.594871 
2500000 	 1405.209985 
2500000 	 1393.265222 
2500000 	 1397.165126 
2500000 	 1400.510236 
2500000 	 1479.566168 
2500000 	 1451.476104 
2500000 	 1399.699880 
2500000 	 1404.100490 
2500000 	 1393.532386 
2500000 	 1482.355334 
2700000 	 1423.473639 
2700000 	 1532.971817 
2700000 	 1402.928713 
2700000 	 1403.975353 
2700000 	 1400.763398 
2700000 	 1451.937682 
2700000 	 1515.586298 
2700000 	 1660.793438 
2700000 	 1403.544302 
2700000 	 1405.027838 
2900000 	 1430.380624 
2900000 	 1402.764221 
2900000 	 1477.869714 
2900000 	 1403.071562 
2900000 	 1411.854147 
2900000 	 1411.286328 
2900000 	 1411.388420 
2900000 	 1410.523642 
2900000 	 1643.064178 
2900000 	 1406.653564 
3100000 	 1405.500948 
3100000 	 1408.971858 
3100000 	 1408.312418 
3100000 	 1406.446793 
3100000 	 1409.378942 
3100000 	 1428.593408 
3100000 	 1408.251131 
3100000 	 1408.764501 
3100000 	 1408.551977 
3100000 	 1496.558959 
3300000 	 1410.508241 
3300000 	 1450.252547 
3300000 	 1538.022665 
3300000 	 1407.055538 
3300000 	 1413.088089 
3300000 	 1494.737016 
3300000 	 1405.806600 
3300000 	 1450.731257 
3300000 	 1411.552473 
3300000 	 1411.522876 
3500000 	 1424.713361 
3500000 	 1429.327633 
3500000 	 1468.732315 
3500000 	 1468.632382 
3500000 	 1421.609635 
3500000 	 1425.210819 
3500000 	 1430.252121 
3500000 	 1427.671610 
3500000 	 1422.883020 
3500000 	 1554.795171 
3700000 	 1430.582267 
3700000 	 1446.422534 
3700000 	 1421.498835 
3700000 	 1429.896533 
3700000 	 1423.196506 
3700000 	 1427.821504 
3700000 	 1426.653392 
3700000 	 1426.124355 
3700000 	 1419.657412 
3700000 	 1428.348136 
3900000 	 1439.187286 
3900000 	 1497.660614 
3900000 	 1467.278627 
3900000 	 1474.998050 
3900000 	 1442.577182 
3900000 	 1438.812507 
3900000 	 1440.873968 
3900000 	 1440.469080 
3900000 	 1534.562753 
3900000 	 1440.425057 
