3	3	10000000	4096	915.527	0.378456	2419.11
3	3	20000000	4096	1831.05	0.783945	2335.69
3	3	30000000	4096	2746.58	1.05345	2607.23
3	3	40000000	4096	3662.11	1.54452	2371.04
3	3	50000000	4096	4577.64	1.88012	2434.76
3	3	60000000	4096	5493.16	2.15938	2543.86
3	3	70000000	4096	6408.69	2.59787	2466.9
3	3	80000000	4096	7324.22	3.03062	2416.74
3	3	90000000	4096	8239.75	3.26147	2526.39
3	3	100000000	4096	9155.27	3.77967	2422.24
3	3	110000000	4096	10070.8	4.38209	2298.17
3	3	120000000	4096	10986.3	4.72843	2323.46
3	3	130000000	4096	11901.9	5.1111	2328.63
3	3	140000000	4096	12817.4	5.40664	2370.67
3	3	150000000	4096	13732.9	5.59658	2453.8
3	3	160000000	4096	14648.4	5.83431	2510.74
3	3	170000000	4096	15564	6.46546	2407.25
3	3	180000000	4096	16479.5	6.45747	2552
3	3	190000000	4096	17395	6.93106	2509.72
3	3	200000000	4096	18310.5	7.76736	2357.37
3	3	210000000	4096	19226.1	7.82656	2456.51
3	3	220000000	4096	20141.6	8.28353	2431.53
3	3	230000000	4096	21057.1	8.46361	2487.96
3	3	240000000	4096	21972.7	8.87061	2477.02
3	3	250000000	4096	22888.2	9.18008	2493.24
3	3	260000000	4096	23803.7	9.58888	2482.43
3	3	270000000	4096	24719.2	10.4239	2371.39
3	3	280000000	4096	25634.8	10.4519	2452.64
3	3	290000000	4096	26550.3	10.7577	2468.03
3	3	300000000	4096	27465.8	11.5738	2373.09
3	3	310000000	4096	28381.3	11.7423	2417.01
3	3	320000000	4096	29296.9	11.8128	2480.1
3	3	330000000	4096	30212.4	11.6736	2588.1
3	3	340000000	4096	31127.9	12.356	2519.26
3	3	350000000	4096	32043.5	12.9792	2468.83
3	3	360000000	4096	32959	13.8509	2379.56
3	3	370000000	4096	33874.5	13.9833	2422.49
3	3	380000000	4096	34790	14.8086	2349.32
3	3	390000000	4096	35705.6	14.8852	2398.73
3	3	400000000	4096	36621.1	15.3117	2391.71
3	3	410000000	4096	37536.6	15.4805	2424.77
3	3	420000000	4096	38452.1	16.3665	2349.44
3	3	430000000	4096	39367.7	16.3157	2412.87
3	3	440000000	4096	40283.2	16.4985	2441.63
3	3	450000000	4096	41198.7	16.5594	2487.93
3	3	460000000	4096	42114.3	16.9714	2481.48
3	3	470000000	4096	43029.8	17.0847	2518.61
3	3	480000000	4096	43945.3	17.5375	2505.79
3	3	490000000	4096	44860.8	17.9953	2492.92
3	3	500000000	4096	45776.4	18.3629	2492.87
