6	6	10000000	4096	1831.05	0.669342	2735.6
6	6	20000000	4096	3662.11	1.26885	2886.16
6	6	30000000	4096	5493.16	1.8427	2981.04
6	6	40000000	4096	7324.22	2.44762	2992.38
6	6	50000000	4096	9155.27	2.97528	3077.11
6	6	60000000	4096	10986.3	3.5983	3053.2
6	6	70000000	4096	12817.4	4.16505	3077.36
6	6	80000000	4096	14648.4	4.88952	2995.88
6	6	90000000	4096	16479.5	5.62151	2931.5
6	6	100000000	4096	18310.5	6.16283	2971.13
6	6	110000000	4096	20141.6	6.81828	2954.06
6	6	120000000	4096	21972.7	7.51207	2924.98
6	6	130000000	4096	23803.7	8.06409	2951.82
6	6	140000000	4096	25634.8	8.59989	2980.82
6	6	150000000	4096	27465.8	9.42155	2915.21
6	6	160000000	4096	29296.9	10.1227	2894.19
6	6	170000000	4096	31127.9	10.5521	2949.93
6	6	180000000	4096	32959	11.3513	2903.55
6	6	190000000	4096	34790	11.8418	2937.91
6	6	200000000	4096	36621.1	12.6589	2892.91
6	6	210000000	4096	38452.1	12.6646	3036.2
6	6	220000000	4096	40283.2	13.9665	2884.28
6	6	230000000	4096	42114.3	13.9322	3022.79
6	6	240000000	4096	43945.3	14.8718	2954.94
6	6	250000000	4096	45776.4	15.4022	2972.07
6	6	260000000	4096	47607.4	16.8322	2828.36
6	6	270000000	4096	49438.5	16.8654	2931.36
6	6	280000000	4096	51269.5	17.8899	2865.84
6	6	290000000	4096	53100.6	18.1812	2920.63
6	6	300000000	4096	54931.6	18.8975	2906.83
6	6	310000000	4096	56762.7	19.4152	2923.63
6	6	320000000	4096	58593.8	19.8395	2953.39
6	6	330000000	4096	60424.8	20.8667	2895.75
6	6	340000000	4096	62255.9	21.4439	2903.2
6	6	350000000	4096	64086.9	22.408	2860
6	6	360000000	4096	65918	22.487	2931.38
6	6	370000000	4096	67749	22.9019	2958.23
6	6	380000000	4096	69580.1	23.5034	2960.42
6	6	390000000	4096	71411.1	23.8026	3000.14
6	6	400000000	4096	73242.2	25.0073	2928.83
6	6	410000000	4096	75073.2	26.0409	2882.9
6	6	420000000	4096	76904.3	26.5992	2891.23
6	6	430000000	4096	78735.4	26.3955	2982.91
6	6	440000000	4096	80566.4	26.8506	3000.54
6	6	450000000	4096	82397.5	27.82	2961.8
6	6	460000000	4096	84228.5	28.1199	2995.34
6	6	470000000	4096	86059.6	28.4386	3026.15
6	6	480000000	4096	87890.6	29.245	3005.33
6	6	490000000	4096	89721.7	30.5031	2941.39
6	6	500000000	4096	91552.7	30.9238	2960.59
