8	8	10000000	4096	2441.41	0.836951	2917.02
8	8	20000000	4096	4882.81	1.69091	2887.68
8	8	30000000	4096	7324.22	2.45924	2978.24
8	8	40000000	4096	9765.62	3.42232	2853.51
8	8	50000000	4096	12207	4.74926	2570.3
8	8	60000000	4096	14648.4	8.11813	1804.41
8	8	70000000	4096	17089.8	8.45633	2020.95
8	8	80000000	4096	19531.2	8.79832	2219.88
8	8	90000000	4096	21972.7	9.58306	2292.86
8	8	100000000	4096	24414.1	9.32851	2617.15
8	8	110000000	4096	26855.5	10.4426	2571.72
8	8	120000000	4096	29296.9	11.5018	2547.16
8	8	130000000	4096	31738.3	11.7204	2707.94
8	8	140000000	4096	34179.7	12.5188	2730.27
8	8	150000000	4096	36621.1	13.8037	2653
8	8	160000000	4096	39062.5	14.0823	2773.88
8	8	170000000	4096	41503.9	15.7705	2631.74
8	8	180000000	4096	43945.3	16.2843	2698.63
8	8	190000000	4096	46386.7	17.3197	2678.26
8	8	200000000	4096	48828.1	17.6988	2758.84
8	8	210000000	4096	51269.5	19.1211	2681.31
8	8	220000000	4096	53710.9	19.9866	2687.35
8	8	230000000	4096	56152.3	20.4403	2747.13
8	8	240000000	4096	58593.8	22.3053	2626.9
8	8	250000000	4096	61035.2	22.5773	2703.38
8	8	260000000	4096	63476.6	23.3105	2723.09
8	8	270000000	4096	65918	24.767	2661.52
8	8	280000000	4096	68359.4	24.7376	2763.38
8	8	290000000	4096	70800.8	26.1488	2707.61
8	8	300000000	4096	73242.2	27.5791	2655.72
8	8	310000000	4096	75683.6	31.5213	2401.03
8	8	320000000	4096	78125	28.8869	2704.51
8	8	330000000	4096	80566.4	29.5351	2727.82
8	8	340000000	4096	83007.8	31.0653	2672.04
8	8	350000000	4096	85449.2	31.6961	2695.89
8	8	360000000	4096	87890.6	32.5588	2699.45
8	8	370000000	4096	90332	33.5876	2689.45
8	8	380000000	4096	92773.4	34.0861	2721.74
8	8	390000000	4096	95214.8	34.6302	2749.47
8	8	400000000	4096	97656.2	37.7075	2589.84
8	8	410000000	4096	100098	39.5994	2527.75
8	8	420000000	4096	102539	38.4459	2667.1
8	8	430000000	4096	104980	42.7181	2457.52
8	8	440000000	4096	107422	45.4316	2364.47
8	8	450000000	4096	109863	42.2116	2602.68
8	8	460000000	4096	112305	40.5914	2766.71
8	8	470000000	4096	114746	43.5945	2632.12
8	8	480000000	4096	117188	42.7237	2742.91
8	8	490000000	4096	119629	42.3646	2823.79
8	8	500000000	4096	122070	42.8098	2851.46
